NM_CANDIDATO;NR_CANDIDATO;CD_CARGO;DS_CARGO;CD_GRAU_INSTRUCAO;DS_OCUPACAO;CD_OCUPACAO;CD_GENERO;sigla;ano
JOSE KRESTENIUK;45;11;PREFEITO;8;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
ALTENIR ALVES DAVID;25;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;PR;2000
ELEOMIL ALTIVO FUZETI;44;11;PREFEITO;3;OUTROS;999;2;PR;2000
WALDIR ANTONIO FRANCISCO OLDONI;15;11;PREFEITO;5;TRABALHADOR AGRÍCOLA;601;2;PR;2000
JOSÉ LEOPOLDO BINDER;25;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
CARLOS MARIO JUSTUS MARTINS;14;11;PREFEITO;7;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
DIRCEU RODRIGUES;25;11;PREFEITO;8;AGRÔNOMO;103;2;PR;2000
ARMANDO ALVES DE SOUZA;11;11;PREFEITO;4;TRABALHADOR AGRÍCOLA;601;2;PR;2000
OSMIR MIGUEL BRAGA;45;11;PREFEITO;8;PROFESSOR DE ENSINO SUPERIOR;142;2;PR;2000
SELMO ADALBERTO DE CARVALHO;41;11;PREFEITO;6;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
CLAUDIR JUSTI;15;11;PREFEITO;6;PROPRIETÁRIO DE MICROEMPRESA;905;2;PR;2000
JOSÉ POLONIO;25;11;PREFEITO;4;TRABALHADOR AGRÍCOLA;601;2;PR;2000
VITOR FERNANDO MARTINS PESTANA;11;11;PREFEITO;8;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
JOAO BIRAL NETO;45;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
OLISSES BACIL;15;11;PREFEITO;3;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;166;2;PR;2000
AIRTON ANTONIO AGNOLIN;14;11;PREFEITO;6;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
BRASILIO BOVIS;25;11;PREFEITO;8;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
ANA LUZEVILDE BIACA DE SOUZA;15;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;4;PR;2000
JOSÉ CARLOS HENRICHS;25;11;PREFEITO;0;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
LUIZ ADYR GONÇALVES PEREIRA;14;11;PREFEITO;8;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
ROBERTO MIGUEL GUEDERT;45;11;PREFEITO;5;TRABALHADOR AGRÍCOLA;601;2;PR;2000
NILTON DE SORDI JUNIOR;25;11;PREFEITO;8;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
LOURIVAL BERNARDINO;25;11;PREFEITO;4;TRABALHADOR AGRÍCOLA;601;2;PR;2000
SIDNEY BELLINI;45;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
LUIZ GARBELOTTI;15;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
IRACELIS DA FONSECA BORGHI;45;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;4;PR;2000
CASSIO TANIGUCHI;25;11;PREFEITO;8;ENGENHEIRO;101;2;PR;2000
HELIO VASCONCELOS FILHO;25;11;PREFEITO;8;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
MÁRIO CASANOVA;25;11;PREFEITO;8;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
JOSÉ ANTONIO DE OLIVEIRA;14;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
JOSÉ ADÃO ZANETTE;25;11;PREFEITO;4;NÃO INFORMADA;0;2;PR;2000
TAUILLO TEZELLI;23;11;PREFEITO;7;ADMINISTRADOR;125;2;PR;2000
ANTONIO MILTON DE OLIVEIRA LUCENA;45;11;PREFEITO;7;OUTROS;999;2;PR;2000
DJALMA BOZZE DOS SANTOS;45;11;PREFEITO;7;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
NARCIZO JOVENTINO CACILHA;25;11;PREFEITO;0;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
ANTONIO CALDEIRA DE MOURA;14;11;PREFEITO;6;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
EUCLIDES DOS REIS CARLUCCI;44;11;PREFEITO;4;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
PAULO ROBERTO JARDIM NOCCHI;15;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
JORGE DOMINGOS DE SIQUEIRA;15;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
GERSON ZANUSSO;20;11;PREFEITO;7;DESPACHANTE, INCLUSIVE O ADUANEIRO;593;2;PR;2000
PEDRO GONCALVES DIAS;12;11;PREFEITO;6;AUXILIAR DE ESCRITORIO E ASSEMELHADOS;394;2;PR;2000
ANTONIO HENRIQUE VERNILHO;45;11;PREFEITO;4;OUTROS;999;2;PR;2000
VALDIR BERNARDINO MARTINAZZO;15;11;PREFEITO;8;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
CARLOS HUGO WOLFF VON GRAFFEN;44;11;PREFEITO;6;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
JOÃO MARIA CLAUDINO;17;11;PREFEITO;3;PROPRIETÁRIO DE MICROEMPRESA;905;2;PR;2000
FRANCISCO MARQUES NETO;20;11;PREFEITO;8;MÉDICO;111;2;PR;2000
ANTONIO TOTI COLAÇO VAZ;45;11;PREFEITO;8;ADVOGADO;131;2;PR;2000
JOÃO MARIA PRESTES BASTOS;11;11;PREFEITO;3;TÉCNICO EM AGRONOMIA E AGRIMENSURA;153;2;PR;2000
ADAO DE ALMEIDA RAMOS;45;11;PREFEITO;4;APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO);923;2;PR;2000
LUIZ YOSHIO SUZUKE;13;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
CARLOS ABRAHAO KEIDE;11;11;PREFEITO;8;ENGENHEIRO;101;2;PR;2000
JOSÉ TIBAGY DE MELLO;45;11;PREFEITO;8;ODONTÓLOGO;115;2;PR;2000
JOSE ANTONIO PONTAROLO;45;11;PREFEITO;4;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
ROQUE JORGE FADEL;14;11;PREFEITO;8;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
ARNALDO FERREIRA SUCUPIRA;15;11;PREFEITO;8;MÉDICO;111;2;PR;2000
SEZAR AUGUSTO BOVINO;15;11;PREFEITO;4;TRABALHADOR AGRÍCOLA;601;2;PR;2000
JOSE LUIZ BOVO;11;11;PREFEITO;8;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
DECIO DALLABRIDA;40;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
ARNALDO ROSSATO;15;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;PR;2000
REINALDO RAMOS REIS;45;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
LUIZ EVERALDO ZAK;13;11;PREFEITO;4;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
ELPIDIO HOLZBACH;25;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
ADELINO GONCALVES;15;11;PREFEITO;6;SACERDOTE OU MEMBRO DE ORDENS OU SEITAS RELIGIOSAS;910;2;PR;2000
MARCEL JAYRE MENDES DOS SANTOS;11;11;PREFEITO;7;OUTROS;999;2;PR;2000
JOSÉ EVANGELISTA DE ALBUQUERQUE;45;11;PREFEITO;8;ADVOGADO;131;2;PR;2000
NILVO ANTONIO PERLIN;13;11;PREFEITO;8;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
LUIZ CARLOS GUIMARÃES;15;11;PREFEITO;8;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
ANTONIO CEZAR MANFRON DE BARROS;14;11;PREFEITO;8;ADVOGADO;131;2;PR;2000
ANTONIO CAMILO;25;11;PREFEITO;8;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
CARMELITA LIMA SGARAVATO;23;11;PREFEITO;6;OUTROS;999;4;PR;2000
IRCEU PICINI;45;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
WALDEMIR NATAL MARION;45;11;PREFEITO;8;FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO;922;2;PR;2000
MUSSOLINE MANSANI;14;11;PREFEITO;6;APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO);923;2;PR;2000
VLAUMIR RODRIGUES;15;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
ADJAHYR BESTEL;45;11;PREFEITO;3;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
ALCI PEDROSO DE OLIVEIRA;45;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
WILSON ANTONIO TURECK;25;11;PREFEITO;5;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
FRANCISCO DANTAS DE SOUZA NETO;25;11;PREFEITO;6;TRABALHADOR AGRÍCOLA;601;2;PR;2000
EURIPEDES MOLINA TASCA;25;11;PREFEITO;4;TRABALHADOR AGRÍCOLA;601;2;PR;2000
ALCIONE WOSIACK;15;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
ABIMAEL BALDANI;15;11;PREFEITO;8;ADVOGADO;131;2;PR;2000
SIDNEI DA SILVA MENDES;25;11;PREFEITO;2;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
MARCO ANTONIO TEIXEIRA ALVES;15;11;PREFEITO;8;CONTADOR;124;2;PR;2000
CARLOS FRANCO DE SOUZA;23;11;PREFEITO;5;TRABALHADOR AGRÍCOLA;601;2;PR;2000
VILMAR CORDASSO;11;11;PREFEITO;8;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
FRANCISCO RODRIGUES DA SILVA;45;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
IVENS SIMÃO;25;11;PREFEITO;8;MÉDICO;111;2;PR;2000
RENATO TOALDO;23;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
TERESINHA DE FÁTIMA SANCHEZ;45;11;PREFEITO;8;MÉDICO;111;4;PR;2000
OLAIR NATAL NICOLETTI;14;11;PREFEITO;4;TRABALHADOR AGRÍCOLA;601;2;PR;2000
JALDEMO GOMES DUARTE;45;11;PREFEITO;8;MÉDICO;111;2;PR;2000
LEONARDO GRITTI;45;11;PREFEITO;6;AGRÔNOMO;103;2;PR;2000
JOSÉ DO CARMO GARCIA;14;11;PREFEITO;8;ADVOGADO;131;2;PR;2000
ELIAS FARAH NETO;45;11;PREFEITO;6;OUTROS;999;2;PR;2000
JOSE ANTONIO DA SILVA;23;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
NORBERTO MARTINS QUENTAL;45;11;PREFEITO;3;FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO;922;2;PR;2000
DINACIR EUGENIO TRAMONTINI;15;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
VITORIO REVERS;45;11;PREFEITO;6;TRABALHADOR AGRÍCOLA;601;2;PR;2000
WILSON JOSÉ FELINI BARBOSA;45;11;PREFEITO;4;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
HUSSEIN BAKRI;45;11;PREFEITO;7;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
GILMAR EUGENIO SECCO;11;11;PREFEITO;8;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
JUAREZ BARRETO DE MACEDO;15;11;PREFEITO;5;CORRETOR DE IMOVEIS, SEGUROS, TITULOS E VALORES;403;2;PR;2000
LUIZ DE FARIAS;25;11;PREFEITO;5;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
MILTON ADRIANO DE OLIVEIRA;15;11;PREFEITO;8;ADVOGADO;131;2;PR;2000
JOSÉ OSNY SCHON;45;11;PREFEITO;3;ADMINISTRADOR;125;2;PR;2000
CLAUDIO GOTARDO;45;11;PREFEITO;6;TRABALHADOR AGRÍCOLA;601;2;PR;2000
NEUTO SARTOR;14;11;PREFEITO;4;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
DIRCEU MEZZAROBA;45;11;PREFEITO;8;ENGENHEIRO;101;2;PR;2000
ROBERTO GOMES DE LIMA;45;11;PREFEITO;7;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
VANDERLEI LUIZ SPINELLI VALERIO;45;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO INDUSTRIAL;903;2;PR;2000
JAIR ANTONIO MORGAN;15;11;PREFEITO;8;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
AFONSO CLAUDIO LEVINSKI;45;11;PREFEITO;4;TRABALHADOR DA PECUÁRIA;602;2;PR;2000
ARMANDO LUIZ POLITA;15;11;PREFEITO;6;CONTADOR;124;2;PR;2000
ELERIAN DO ROCIO ZANETTI;45;11;PREFEITO;8;OUTROS;999;2;PR;2000
FLAVIO LUIZ MAIORKY;45;11;PREFEITO;8;OUTROS;999;2;PR;2000
MANOEL KUBA;11;11;PREFEITO;8;ADVOGADO;131;2;PR;2000
MOISES JOSÉ DE ANDRADE;45;11;PREFEITO;8;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
ELIAS FRANCISCO LOSS;15;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO INDUSTRIAL;903;2;PR;2000
SUELI ESTHER SILVA LINO;45;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;4;PR;2000
JOSE DELANHOL;45;11;PREFEITO;8;SACERDOTE OU MEMBRO DE ORDENS OU SEITAS RELIGIOSAS;910;2;PR;2000
ALBANOR JOSE FERREIRA GOMES;45;11;PREFEITO;8;EMPRESÁRIO E PRODUTOR DE ESPETÁCULOS PÚBLICOS;161;2;PR;2000
IZABETE CRISTINA PAVIN;11;11;PREFEITO;8;SERVIDOR PUBLICO MUNICIPAL;298;4;PR;2000
MARCOS DE PAULA FARIA;12;11;PREFEITO;6;TRABALHADOR DA PECUÁRIA;602;2;PR;2000
PAULO PRATES NOGUEIRA;14;11;PREFEITO;8;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
VALTER ABRAS;14;11;PREFEITO;8;PROFESSOR DE ENSINO SUPERIOR;142;2;PR;2000
PERICLES DE HOLLEBEN MELLO;13;11;PREFEITO;8;NÃO INFORMADA;0;2;PR;2000
NELSON DOS SANTOS PEREIRA;25;11;PREFEITO;5;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
PAULO MITIO NAKAOKA;45;11;PREFEITO;3;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
HELIO PARZIANELLO;45;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
NELSON DAL SANTOS;11;11;PREFEITO;3;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
ODILON ANDREOLI GONÇALVES;45;11;PREFEITO;8;MÉDICO;111;2;PR;2000
ADEMAR FERREIRA DE BARROS;25;11;PREFEITO;6;TRABALHADOR DA PECUÁRIA;602;2;PR;2000
MARIO FORASTIERI;45;11;PREFEITO;2;TRABALHADOR AGRÍCOLA;601;2;PR;2000
JUVENAL GHETTINO;45;11;PREFEITO;3;APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO);923;2;PR;2000
JESSE BATISTA CORREA;17;11;PREFEITO;8;MÉDICO;111;2;PR;2000
ANTONIO CARLOS GILIO;11;11;PREFEITO;6;APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO);923;2;PR;2000
LOUVANIR JOAOZINHO MENEGUSSO;25;11;PREFEITO;4;EMPRESÁRIO E PRODUTOR DE ESPETÁCULOS PÚBLICOS;161;2;PR;2000
KAZUHIRO TOMINAGA;15;11;PREFEITO;4;TRABALHADOR AGRÍCOLA;601;2;PR;2000
OSVALDO LUPEPSA;45;11;PREFEITO;6;OUTROS;999;2;PR;2000
CELSO DA SILVA;45;11;PREFEITO;8;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
MARLUCI MAZUCO WEILER;15;11;PREFEITO;6;MEMBROS DO PODER LEGISLATIVO: SENADOR, DEPUTADOS E VEREADOR;201;4;PR;2000
JOAO BATISTA DA SILVA;25;11;PREFEITO;6;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
MOACYR THOMÉ RODRIGUES DO CARMO;14;11;PREFEITO;2;NÃO INFORMADA;0;2;PR;2000
ANTÔNIO BATISTA DE MACEDO;25;11;PREFEITO;4;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
ADALBERTO CORREIA DA SILVA;13;11;PREFEITO;6;OUTROS;999;2;PR;2000
NELSON MAIOR;15;11;PREFEITO;8;CONTADOR;124;2;PR;2000
APARECIDO FALLEIRO DE SOUZA;25;11;PREFEITO;3;PROPRIETÁRIO DE ESTABELECIMENTO DE PRESTAÇÃO DE SERVICOS;904;2;PR;2000
ANTONIO WANDSCHEER;23;11;PREFEITO;8;ENGENHEIRO;101;2;PR;2000
JOSÉ TEIXEIRA FILHO;15;11;PREFEITO;3;TRABALHADOR DA PECUÁRIA;602;2;PR;2000
LUIZ RAVANELO NETTO;25;11;PREFEITO;3;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
DEUSDETE FERREIRA DE CERQUEIRA;45;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
JOSÉ OLEGÁRIO RIBEIRO LOPES;25;11;PREFEITO;8;ADVOGADO;131;2;PR;2000
AFFONSO PORTUGAL GUIMARÃES;45;11;PREFEITO;8;MÉDICO;111;2;PR;2000
JOSÉ NILSON ZGODA;14;11;PREFEITO;8;MEMBROS DO PODER LEGISLATIVO: SENADOR, DEPUTADOS E VEREADOR;201;2;PR;2000
VICENTE SOLDA;25;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
EURIDES MOURA;15;11;PREFEITO;6;TRABALHADOR AGRÍCOLA;601;2;PR;2000
MARIO MANOEL DAS DORES ROQUE;45;11;PREFEITO;5;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
EDSON  MARTINS;45;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
ERNESTO FRANCISCO PILATTI;25;11;PREFEITO;4;TRABALHADOR AGRÍCOLA;601;2;PR;2000
JOSÉ CARLOS PASTORI;25;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
AILTON VIEIRA DE MATTOS;45;11;PREFEITO;6;SERVIDOR PUBLICO MUNICIPAL;298;2;PR;2000
TOBIAS SOUZA DE OLIVEIRA;14;11;PREFEITO;3;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
JOSÉ NERI DAS CHAGAS;15;11;PREFEITO;6;MEMBROS DO PODER LEGISLATIVO: SENADOR, DEPUTADOS E VEREADOR;201;2;PR;2000
VALDINEI JOSÉ PELOI;45;11;PREFEITO;8;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
MARCOS VILAS BOAS PESCADOR;13;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
ROMANO CZERNIEJ;25;11;PREFEITO;6;OUTROS;999;2;PR;2000
CLAUDIO GOLEMBA;45;11;PREFEITO;8;MÉDICO;111;2;PR;2000
LESSIR BORTULI;15;11;PREFEITO;8;SACERDOTE OU MEMBRO DE ORDENS OU SEITAS RELIGIOSAS;910;2;PR;2000
ANTONIO SCADELAI;25;11;PREFEITO;4;TRABALHADOR DA PECUÁRIA;602;2;PR;2000
PEDRO WILSON PAPIN;14;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
CELSO WITCEL DIAS;25;11;PREFEITO;2;MEMBROS DO PODER LEGISLATIVO: SENADOR, DEPUTADOS E VEREADOR;201;2;PR;2000
JOSE MARTINS GONCALVES;25;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
MIGUEL BAYERLE;15;11;PREFEITO;6;OUTROS;999;2;PR;2000
SERGIO CHAEK;17;11;PREFEITO;8;MÉDICO;111;2;PR;2000
WILSON LUIZ DE OLIVEIRA LUCENA;45;11;PREFEITO;8;VETERINÁRIO E ZOOTECNISTA;112;2;PR;2000
VALTER RICHTER;12;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO INDUSTRIAL;903;2;PR;2000
PAULO WILSON MENDES;12;11;PREFEITO;5;TRABALHADOR DA PECUÁRIA;602;2;PR;2000
AVELINO BORTOLINI;23;11;PREFEITO;7;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
BENTO ILCEU BENELLI CHIMELLI;20;11;PREFEITO;3;DIRETOR DE EMPRESAS;301;2;PR;2000
SEBASTIAO AURELIO DA SILVA;45;11;PREFEITO;6;TRABALHADOR AGRÍCOLA;601;2;PR;2000
NELCI DA ROSA;15;11;PREFEITO;7;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
ANA NEOLI DOS SANTOS;23;11;PREFEITO;8;FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO;922;4;PR;2000
PAULO VALLES ZAMPIERI;25;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
OLGIERDE MALANOWSKI;15;11;PREFEITO;6;APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO);923;2;PR;2000
WILSON RONALDO RONY DE OLIVEIRA SANTOS;25;11;PREFEITO;8;SERVIDOR PUBLICO ESTADUAL;297;2;PR;2000
MANOEL AGUILAR FILHO;25;11;PREFEITO;5;DIRETOR DE EMPRESAS;301;2;PR;2000
ARLINDO ADELINO TROIAN;15;11;PREFEITO;6;VENDEDOR DE COMERCIO VAREJISTA E ATACADISTA;411;2;PR;2000
CHARLES LIPINSKI;17;11;PREFEITO;8;OUTROS;999;2;PR;2000
LUIZ ERNESTO DE GIACOMETTI;11;11;PREFEITO;8;MÉDICO;111;2;PR;2000
ANTONIO ROBERTO PEREIRA PIMENTA;45;11;PREFEITO;7;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
JAIME ROSSI;15;11;PREFEITO;4;TRABALHADOR AGRÍCOLA;601;2;PR;2000
JOÃO PIOVESAN FILHO;15;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
VITOR HUGO RIBEIRO BURKO;45;11;PREFEITO;8;ADVOGADO;131;2;PR;2000
VALTER APARECIDO PEGORER;25;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;PR;2000
LOURIVAL FELIX CARNEIRO;14;11;PREFEITO;8;ODONTÓLOGO;115;2;PR;2000
ARISTIDES DE CAIRES;45;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;PR;2000
MOHAMAD ALI HAMZE;15;11;PREFEITO;4;NÃO INFORMADA;0;2;PR;2000
ARQUIMEDES ZIROLDO;25;11;PREFEITO;8;TÉCNICO EM AGRONOMIA E AGRIMENSURA;153;2;PR;2000
VALDECIR ACCO;15;11;PREFEITO;3;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
ADEVILSON LOURENÇO DE GOUVEIA;25;11;PREFEITO;7;APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO);923;2;PR;2000
NELSON LAURO LUERSEN;14;11;PREFEITO;5;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;PR;2000
DELMO RAUL PASSONI;11;11;PREFEITO;3;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;PR;2000
ROBERTO DETTONI;15;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;PR;2000
